"","reviewid","label"
"19276",7087,"animal world"
"19277",6794,"island"
"19278",20,"squealer"
"19279",2822,"troubleman unlimited"
"19280",6005,"touch and go"
"19281",6005,"quarterstick"
"19282",8733,"march"
"19283",4281,"gammon"
"19284",993,"columbia"
"19285",3770,"novamute"
"19286",4174,"darla"
"19287",4248,"force inc"
"19288",8926,"tzadik"
"19289",7398,"capitol"
"19290",6624,"astralwerks"
"19291",2877,"slabco"
"19292",5125,"carpark"
"19293",5483,"le grand magistery"
"19294",3899,"bloodshot"
"19295",4655,"merge"
"19296",4753,"tigerbeat6"
"19297",8183,"atavistic"
"19298",8183,"truckstop"
"19299",2434,"matador"
"19300",4054,"tiger style"
"19301",4123,"tumult"
"19302",6038,"telegraph company"
"19303",11738,"collector's choice"
"19304",7476,"kranky"
"19305",7281,"drag city"
"19306",346,"southern"
"19307",2863,"ipecac"
"19308",3114,"astralwerks"
"19309",4451,"overcoat"
"19310",8331,"astralwerks"
"19311",1447,"parasol"
"19312",1447,"hidden agenda"
"19313",2007,"tigerbeat6"
"19314",6829,"k"
"19315",8608,"restless"
"19316",4142,"polyvinyl"
"19317",8486,"arborvitae"
"19318",3063,"headhunter"
"19319",3063,"cargo"
"19320",2794,"astralwerks"
"19321",7190,"darla"
"19322",571,"astralwerks"
"19323",1533,"ninja tune"
"19324",8140,"gern blandsten"
"19325",5444,"magnetic motorworks"
"19326",7996,"restless"
"19327",707,"matador"
"19328",7023,"thrill jockey"
"19329",7023,"sonig"
"19330",3405,"badman"
"19331",3135,"epic"
"19332",4065,"communion"
"19333",7983,"damaged goods"
"19334",6304,"self-help"
"19335",5236,"v2"
"19336",5269,"k"
"19337",157,"tiger style"
"19338",6614,"touch and go"
"19339",1043,"hollywood"
"19340",727,"elektra"
"19341",3881,"4ad"
"19342",82,"rockathon"
"19343",7494,"elektra"
"19344",1478,"cloud"
"19345",6462,"matador"
"19346",8651,"sympathy for the record industry"
"19347",7067,"spongebath"
"19348",4261,"dreamworks"
"19349",161,"troubleman unlimited"
"19350",1451,"v2"
"19351",155,"emperor jones"
"19352",2988,"ipecac"
"19353",254,"spinart"
"19354",3035,"mego"
"19355",2950,"saddle creek"
"19356",4936,"4ad"
"19357",7598,"epic"
"19358",1701,"saddle creek"
"19359",8188,"astralwerks"
"19360",6652,"sub pop"
"19361",4040,"kindercore"
"19362",8580,"future farmer"
"19363",164,"lookout!"
"19364",118,"innerstate"
"19365",7335,"absalom"
"19366",1015,"warner bros."
"19367",6461,"amazing grease"
"19368",5502,"thule iceland"
"19369",4906,"clover"
"19370",4906,"drive-in"
"19371",8155,"hollywood"
"19372",7941,"catsup plate"
"19373",6448,"warp"
"19374",1501,"spinart"
"19375",7113,"sub pop"
"19376",4897,"konkurrent"
"19377",669,"astralwerks"
"19378",570,"thrill jockey"
"19379",8570,"startime"
"19380",8924,"tzadik"
"19381",8875,"leaf"
"19382",7447,"warp"
"19383",4782,"bella union"
"19384",6238,"ashmont"
"19385",8504,"gold standard laboratories"
"19386",5070,"orange twin"
"19387",2957,"jagjaguwar"
"19388",4306,"atavistic"
"19389",4306,"truckstop"
"19390",7662,"beggars banquet"
"19391",1440,"thrill jockey"
"19392",510,"misra"
"19393",7565,"misra"
"19394",602,"zum"
"19395",8400,"barsuk"
"19396",8144,"epic"
"19397",5046,"darla"
"19398",5756,"astralwerks"
"19399",5757,"astralwerks"
"19400",5754,"astralwerks"
"19401",7438,"thirsty ear"
"19402",3834,"!k7"
"19403",5533,"darla"
"19404",6659,"capitol"
"19405",3800,"too pure"
"19406",4738,"lookout!"
"19407",4488,"moc"
"19408",697,"temporary residence"
"19409",3524,"virgin"
"19410",5952,"kindercore"
"19411",177,"troubleman unlimited"
"19412",5232,"tiger style"
"19413",6335,"warp"
"19414",80,"astralwerks"
"19415",80,"source"
"19416",5085,"innerstate"
"19417",2703,"matador"
"19418",8645,"lost highway"
"19419",6066,"thrill jockey"
"19420",6417,"merge"
"19421",8011,"merge"
"19422",2669,"spinart"
"19423",2669,"cooking vinyl"
"19424",1231,"touch and go"
"19425",1231,"quarterstick"
"19426",4627,"merge"
"19427",6692,"sub pop"
"19428",7445,"warp"
"19429",8074,"beggars banquet"
"19430",1284,"definitive jux"
"19431",1640,"zoe"
"19432",1640,"rounder"
"19433",8104,"volcano"
"19434",2283,"warner bros."
"19435",8611,"interscope"
"19436",6748,"warner bros."
"19437",1060,"virgin"
"19438",1060,"luaka bop"
"19439",1024,"desoto"
"19440",4677,"sub pop"
"19441",4320,"desoto"
"19442",5365,"matador"
"19443",144,"polyvinyl"
"19444",2757,"elektra"
"19445",5461,"thrill jockey"
"19446",4269,"jade tree"
"19447",1638,"palm"
"19448",8427,"nonesuch"
"19449",2964,"spinart"
"19450",2166,"secretly canadian"
"19451",6013,"birdman"
"19452",2860,"touch and go"
"19453",561,"matador"
"19454",1517,"mush"
"19455",2830,"bloodshot"
"19456",8373,"drag city"
"19457",8494,"schematic"
"19458",7311,"armageddon"
"19459",7280,"self-released"
"19460",5771,"mint"
"19461",4727,"xl"
"19462",4727,"beggars"
"19463",3593,"tvt"
"19464",6812,"vagrant"
"19465",183,"up"
"19466",8685,"ryko"
"19467",701,"palace"
"19468",2336,"desoto"
"19469",2262,"schematic"
"19470",5151,"matador"
"19471",4633,"emperor norton"
"19472",11667,"capitol"
"19473",1394,"bobsled"
"19474",186,"young god"
"19475",2767,"my pal god"
"19476",3916,"aesthetics"
"19477",8231,"orange sky"
"19478",7922,"thrill jockey"
"19479",5295,"spinart"
"19480",8008,"communion"
"19481",4459,"sanctuary"
"19482",5072,"virgin"
"19483",8699,"kranky"
"19484",5257,"bubble core"
"19485",7213,"kindercore"
"19486",1654,"shadow"
"19487",2134,"virgin"
"19488",3839,"beggars"
"19489",3839,"4ad"
"19490",4448,"astralwerks"
"19491",4448,"source"
"19492",8555,"ninja tune"
"19493",789,"zoe"
"19494",789,"rounder"
"19495",781,"what are"
"19496",2419,"lookout!"
"19497",5951,"kindercore"
"19498",4787,"load"
"19499",253,"emusic"
"19500",6316,"4ad"
"19501",1672,"touch and go"
"19502",1672,"warm"
"19503",400,"warm"
"19504",270,"matador"
"19505",7470,"le grand magistery"
"19506",5387,"le grand magistery"
"19507",6026,"mca"
"19508",1249,"kindercore"
"19509",4791,"kill rock stars"
"19510",7429,"merge"
"19511",3529,"beggars"
"19512",3702,"drag city"
"19513",4617,"kranky"
"19514",5782,"touch and go"
"19515",6726,"suicide squeeze"
"19516",6972,"sub pop"
"19517",202,"palace"
"19518",8114,"thrill jockey"
"19519",245,"drag city"
"19520",4205,"kindercore"
"19521",8154,"epitaph"
"19522",8154,"anti-"
"19523",4234,"~scape"
"19524",4916,"arena rock"
"19525",5057,"matador"
"19526",2429,"astralwerks"
"19527",4704,"mr. lady"
"19528",7462,"tooth and nail"
"19529",4892,"kranky"
"19530",7122,"touch and go"
"19531",7122,"quarterstick"
"19532",8500,"twisted nerve"
"19533",8500,"xl"
"19534",8500,"beggars"
"19535",1252,"young god"
"19536",7117,"thirsty ear"
"19537",213,"ninja tune"
"19538",1307,"endearing"
"19539",4523,"badman"
"19540",5356,"k"
"19541",32,"southern"
"19542",33,"self-starter foundation"
"19543",132,"astralwerks"
"19544",132,"melankolic"
"19545",115,"thrill jockey"
"19546",6965,"plug research"
"19547",7282,"drag city"
"19548",106,"twisted nerve"
"19549",110,"vagrant"
"19550",17,"project blowed"
"19551",12,"slowdime"
"19552",5217,"a-zap"
"19553",5159,"domino"
"19554",360,"warp"
"19555",2856,"atlantic"
"19556",139,"hefty"
"19557",3373,"realworld"
"19558",835,"warp"
"19559",4403,"troubleman unlimited"
"19560",8869,"matador"
"19561",325,"audio information phenomena"
"19562",51,"mute"
"19563",1957,"plus 8"
"19564",4776,"warp"
"19565",6469,"carrot top"
"19566",949,"thrill jockey"
"19567",2677,"mute"
"19568",5798,"interscope"
"19569",5798,"nothing"
"19570",830,"virgin"
"19571",830,"parlophone"
"19572",830,"food"
"19573",1414,"astralwerks"
"19574",2992,"dischord"
"19575",7205,"troubleman unlimited"
"19576",4926,"dischord"
"19577",5300,"emperor norton"
"19578",3861,"drag city"
"19579",5930,"epic"
"19580",7336,"secretly canadian"
"19581",4139,"thrill jockey"
"19582",4225,"compost"
"19583",682,"rubric"
"19584",682,"woronzow"
"19585",1539,"nettwerk"
"19586",5273,"thrill jockey"
"19587",3008,"astralwerks"
"19588",3008,"skint"
"19589",7681,"virgin"
"19590",8223,"warp"
"19591",3061,"perishable"
"19592",3756,"island"
"19593",6626,"dischord"
"19594",2846,"jade tree"
"19595",2231,"barsuk"
"19596",8329,"interscope"
"19597",87,"kranky"
"19598",557,"march"
"19599",3489,"kranky"
"19600",4385,"southern"
"19601",3118,"constellation"
"19602",7427,"merge"
"19603",8121,"thrill jockey"
"19604",2842,"desoto"
"19605",4187,"road cone"
"19606",3400,"mute"
"19607",1472,"spinart"
"19608",5453,"absolutely kosher"
"19609",4548,"rawkus"
"19610",6723,"matador"
"19611",6723,"warp"
"19612",2651,"devil in the woods"
"19613",7622,"arena rock"
"19614",4230,"matador"
"19615",8552,"bloodshot"
"19616",4657,"merge"
"19617",3704,"epitaph"
"19618",3704,"anti-"
"19619",1947,"ninja tune"
"19620",1662,"spinart"
"19621",7988,"ark 21"
"19622",805,"touch and go"
"19623",6727,"touch and go"
"19624",5296,"spinart"
"19625",5793,"!k7"
"19626",2414,"touch and go"
"19627",6656,"capitol"
"19628",762,"touch and go"
"19629",526,"twisted nerve"
"19630",526,"xl"
"19631",7648,"medicine"
"19632",700,"palace"
"19633",5424,"sire"
"19634",1332,"american"
"19635",7040,"thrill jockey"
"19636",7657,"volcano"
"19637",5807,"southern"
"19638",5198,"atlantic"
"19639",5198,"breaking"
"19640",8165,"tiger style"
"19641",6295,"tree"
"19642",3475,"jetset"
"19643",4328,"sub pop"
"19644",3504,"mute"
"19645",1655,"planet e"
"19646",6352,"mille plateaux"
"19647",2156,"sub pop"
"19648",1286,"diesel only"
"19649",6445,"merge"
"19650",7209,"razor & tie"
"19651",1653,"instinct"
"19652",7316,"k"
"19653",8348,"v2"
"19654",8348,"jbo"
"19655",8874,"leaf"
"19656",8136,"thrill jockey"
"19657",2741,"thrill jockey"
"19658",673,"parasol"
"19659",7214,"merge"
"19660",36,"bloodshot"
"19661",3804,"cavity search"
"19662",6305,"atavistic"
"19663",6305,"truckstop"
"19664",3577,"ultra"
"19665",5060,"touch and go"
"19666",5512,"drag city"
"19667",4270,"jade tree"
"19668",3590,"rockathon"
"19669",729,"elektra"
"19670",5268,"k"
"19671",4632,"emperor norton"
"19672",8719,"matador"
"19673",3616,"!k7"
"19674",5368,"matador"
"19675",8004,"4ad"
"19676",8004,"eighteenth street lounge"
"19677",7439,"thirsty ear"
"19678",2493,"up"
"19679",4501,"thirsty ear"
"19680",1011,"beggars"
"19681",7466,"seethru broadcasting"
"19682",4047,"k"
"19683",6425,"casa"
"19684",11669,"capitol"
"19685",5091,"parlophone"
"19686",5091,"emi"
"19687",6418,"merge"
"19688",8093,"atavistic"
"19689",8093,"truckstop"
"19690",5981,"emperor norton"
"19691",5981,"kindercore"
"19692",1362,"hydra head"
"19693",7107,"touch and go"
"19694",7940,"animal"
"19695",509,"misra"
"19696",2645,"artemis"
"19697",2645,"e-squared"
"19698",2292,"catsup plate"
"19699",2292,"cave canem"
"19700",2292,"triple crown"
"19701",7279,"drag city"
"19702",691,"box factory"
"19703",6856,"drag city"
"19704",4437,"astralwerks"
"19705",5509,"sub pop"
"19706",3737,"kill rock stars"
"19707",5944,"atlantic"
"19708",508,"misra"
"19709",7563,"misra"
"19710",7972,"warp"
"19711",8594,"sub city"
"19712",8087,"ninja tune"
"19713",7079,"up"
"19714",11665,"capitol"
"19715",4747,"southern"
"19716",4051,"tiger style"
"19717",8401,"barsuk"
"19718",6331,"warp"
"19719",273,"jetset"
"19720",7070,"emperor norton"
"19721",5327,"k"
"19722",1498,"sire"
"19723",3581,"drag city"
"19724",1964,"rhino"
"19725",8201,"v2"
"19726",278,"alias"
"19727",902,"elektra"
"19728",1264,"pitch-a-tent"
"19729",6791,"v2"
"19730",5957,"ok go"
"19731",6610,"stones throw"
"19732",6369,"leaf"
"19733",6970,"sub pop"
"19734",1359,"alias"
"19735",7601,"flydaddy"
"19736",3824,"tiger style"
"19737",7864,"kinetic"
"19738",1700,"saddle creek"
"19739",6371,"matador"
"19740",2183,"kindercore"
"19741",724,"lookout!"
"19742",1428,"backburner"
"19743",601,"zum"
"19744",5358,"epic"
"19745",4524,"badman"
"19746",4325,"made in mexico"
"19747",3545,"v2"
"19748",3545,"will"
"19749",804,"touch and go"
"19750",274,"jetset"
"19751",85,"slumberland"
"19752",4407,"carpark"
"19753",7090,"alien8"
"19754",7583,"time bomb"
"19755",256,"spinart"
"19756",7147,"smekkleysa"
"19757",4330,"interscope"
"19758",648,"atavistic"
"19759",5950,"bar/none"
"19760",5231,"tiger style"
"19761",631,"matador"
"19762",2836,"parasol"
"19763",2836,"elephant six"
"19764",6735,"reprise"
"19765",941,"saddle creek"
"19766",8734,"kindercore"
"19767",1348,"columbia"
"19768",1441,"mego"
"19769",8830,"tvt"
"19770",8582,"columbia"
"19771",7959,"elektra"
"19772",7992,"emusic"
"19773",6649,"gern blandsten"
"19774",7496,"elektra"
"19775",8082,"ninja tune"
"19776",4796,"tiger style"
"19777",3009,"astralwerks"
"19778",3009,"ffrr"
"19779",3009,"london"
"19780",5377,"4ad"
"19781",5377,"beggars banquet"
"19782",7885,"emperor norton"
"19783",296,"city centre offices"
"19784",2678,"mute"
"19785",2267,"beggars banquet"
"19786",4852,"sub pop"
"19787",4109,"epitaph"
"19788",4109,"burning heart"
"19789",7437,"thirsty ear"
"19790",965,"atavistic"
"19791",992,"columbia"
"19792",1229,"touch and go"
"19793",7949,"mute"
"19794",4063,"food"
"19795",6327,"virgin"
"19796",4221,"columbia"
"19797",8133,"thrill jockey"
"19798",1437,"thrill jockey"
"19799",1513,"domino"
"19800",742,"jetset"
"19801",6474,"astralwerks"
"19802",8604,"elektra"
"19803",2384,"beggars banquet"
"19804",2384,"sulfur"
"19805",5692,"elektra"
"19806",692,"hidden agenda"
"19807",616,"dgc"
"19808",7342,"geffen"
"19809",566,"wordsound"
"19810",1226,"table of the elements"
"19811",2323,"fuel 2000"
"19812",7007,"hefty"
"19813",6495,"jade tree"
"19814",3931,"swami"
"19815",7239,"kill rock stars"
"19816",6307,"columbia"
"19817",5018,"jetset"
"19818",5056,"sub pop"
"19819",7115,"thirsty ear"
"19820",1013,NA
"19821",4641,"beggars banquet"
"19822",4641,"too pure"
"19823",6428,"badman"
"19824",6428,"houston party"
"19825",5716,"dischord"
"19826",2959,"instinct"
"19827",302,"realworld"
"19828",7416,"merge"
"19829",968,"mercury"
"19830",968,"polydor"
"19831",8143,"independiente"
"19832",3151,"touch and go"
"19833",3402,"mille plateaux"
"19834",5971,"k"
"19835",1017,"kinetic"
"19836",2329,"touch and go"
"19837",2227,"barsuk"
"19838",946,"warp"
"19839",1344,"matador"
"19840",2368,"emperor norton"
"19841",4698,"ion"
"19842",4896,"bluesanct"
"19843",8840,"jagjaguwar"
"19844",11828,"constantinople"
"19845",185,"melankolic"
"19846",3594,"tvt"
"19847",7165,"constellation"
"19848",7267,"dreamworks"
"19849",7284,"drag city"
"19850",7400,"odeon"
"19851",5223,"bar"
"19852",5223,"none"
"19853",5223,"misra"
"19854",3007,"astralwerks"
"19855",905,"polyvinyl"
"19856",1564,"mca"
"19857",5226,"kindercore"
"19858",7865,"hollywood"
"19859",2398,"constellation"
"19860",7436,"thirsty ear"
"19861",6603,"matador"
"19862",7195,"mantra"
"19863",7195,"beggars banquet"
"19864",7275,"arista"
"19865",11769,"mca"
"19866",6426,"dgc"
"19867",600,"sub pop"
"19868",321,"london"
"19869",1241,"road cone"
"19870",1247,"thrill jockey"
"19871",1247,"warp"
"19872",5147,"omnibus"
"19873",2496,"epitaph"
"19874",11792,"drag city"
"19875",4621,"ozone"
"19876",8065,"matador"
"19877",8147,"sub pop"
"19878",863,"warner bros."
"19879",7486,"warner bros."
"19880",74,"astralwerks"
"19881",5827,"mute"
"19882",5459,"thrill jockey"
"19883",5459,"sonig"
"19884",7980,"interscope"
"19885",2816,"seethru broadcasting"
"19886",8870,"matador"
"19887",8502,"sub pop"
"19888",209,"75 arkz"
"19889",696,"beggars banquet"
"19890",696,"too pure"
"19891",6436,"spinart"
"19892",8669,"mca"
"19893",2173,"a-musik"
"19894",8010,"merge"
"19895",1652,"gut"
"19896",1652,"instinct"
"19897",1935,"mille plateaux"
"19898",7619,"merge"
"19899",8190,"jade tree"
"19900",667,"regal"
"19901",6833,"mca"
"19902",779,"emusic"
"19903",11829,"virgin"
"19904",4256,"absolutely kosher"
"19905",7344,"syr"
"19906",1671,"warm"
"19907",146,"skylab operations"
"19908",11798,"kranky"
"19909",3124,"drag city"
"19910",8460,"astralwerks"
"19911",5974,"drag city"
"19912",199,"vagrant"
"19913",6003,"quarterstick"
"19914",5494,"sub pop"
"19915",4452,"overcoat"
"19916",1399,"sub pop"
"19917",5361,"up"
"19918",4246,"touch and go"
"19919",7334,"secretly canadian"
"19920",7177,"perishable"
"19921",286,"emperor norton"
"19922",3509,"columbia"
"19923",3509,"ruffhouse"
"19924",3509,"ovum"
"19925",268,"skin graft"
"19926",3152,"acuarela"
"19927",385,"xl"
"19928",7521,"telegraph company"
"19929",4749,"frenchkiss"
"19930",1578,"thrill jockey"
"19931",5086,"communion"
"19932",8832,"tvt"
"19933",8334,"southern"
"19934",3749,"pachyderm"
"19935",6622,"arista"
"19936",6638,"rephlex"
"19937",8222,"warp"
"19938",2494,"up"
"19939",7461,"tooth and nail"
"19940",8063,"bloodshot"
"19941",247,"epic"
"19942",3527,"mantra"
"19943",3527,"beggars banquet"
"19944",6247,"sire"
"19945",8360,"teenbeat"
"19946",8360,"no. 6"
"19947",4212,"blackball"
"19948",8361,"teenbeat"
"19949",8361,"no. 6"
"19950",2259,"lo"
"19951",1271,"mute"
"19952",942,"saddle creek"
"19953",4917,"jericho"
"19954",3855,"v2"
"19955",3855,"alpaca park"
"19956",5053,"k"
"19957",4703,"mr. lady"
"19958",5227,"kindercore"
"19959",3119,"constellation"
"19960",2963,"arista"
"19961",4305,"atavistic"
"19962",4305,"truckstop"
"19963",8395,"atavistic"
"19964",3808,"sub pop"
"19965",4417,"atlantic"
"19966",4417,"yellow"
"19967",4062,"food"
"19968",4062,"odeon"
"19969",6467,"carrot top"
"19970",684,"flydaddy"
"19971",8347,"junior boy's own"
"19972",7658,"volcano"
"19973",8640,"sugar free"
"19974",5440,"rawkus"
"19975",1523,"ryko"
"19976",7235,"mute"
"19977",8569,"force inc"
"19978",8597,"cooking vinyl"
"19979",6296,"ace fu"
"19980",881,"virgin"
"19981",8129,"jetset"
"19982",3193,"my pal god"
"19983",699,"palace"
"19984",2338,"desoto"
"19985",1558,"kill rock stars"
"19986",6642,"seethru broadcasting"
"19987",2855,"atlantic"
"19988",3546,"v2"
"19989",5519,"maverick"
"19990",6348,"matador"
"19991",6348,"warp"
"19992",281,"touch and go"
"19993",7303,"jeepster"
"19994",1004,"grand royal"
"19995",1357,"alias"
"19996",5799,"interscope"
"19997",5799,"nothing"
"19998",4910,"bar/none"
"19999",3430,"vagrant"
"20000",4676,"sub pop"
"20001",4880,"sub pop"
"20002",7498,"elektra"
"20003",3748,"virgin"
"20004",4291,"matador"
"20005",3785,"smells like"
"20006",7323,"matador"
"20007",1467,"ninja tune"
"20008",1927,"matador"
"20009",8364,"kill rock stars"
"20010",1639,"latent"
"20011",7248,"murder"
"20012",5039,"merge"
"20013",2454,"kindercore"
"20014",6725,"touch and go"
"20015",6617,"up"
"20016",3183,"thrill jockey"
"20017",5041,"merge"
"20018",8718,"matador"
"20019",4718,"columbia"
"20020",4718,"higher ground"
"20021",4718,"hard hands"
"20022",5383,"le grand magistery"
"20023",5357,"up"
"20024",891,"beggars banquet"
"20025",891,"too pure"
"20026",725,"grand royal"
"20027",4140,"thrill jockey"
"20028",2659,"merge"
"20029",722,"grand royal"
"20030",4048,"k"
"20031",7618,"merge"
"20032",6377,"rockathon"
"20033",6379,"rockathon"
"20034",5016,"jetset"
"20035",8060,"some odd pilot"
"20036",8324,"astralwerks"
"20037",8322,"astralwerks"
"20038",8447,"capitol"
"20039",3841,"ryko"
"20040",3431,"doghouse"
"20041",7641,"thirsty ear"
"20042",3888,"warner bros."
"20043",5028,"thirsty ear"
"20044",7997,"emusic"
"20045",4794,"darla"
"20046",5529,"darla"
"20047",8705,"columbia"
"20048",8705,"ruffhouse"
"20049",8705,"ovum"
"20050",3224,"drag city"
"20051",2251,"kill rock stars"
"20052",2251,"5rc"
"20053",246,"drag city"
"20054",7068,"dreamworks"
"20055",5982,"flydaddy"
"20056",6621,"quannum"
"20057",1929,"merge"
"20058",5301,"emperor norton"
"20059",363,"interscope"
"20060",363,"warp"
"20061",363,"nothing"
"20062",743,"jetset"
"20063",5524,"merge"
"20064",301,"ztt"
"20065",301,"universal"
"20066",1412,"astralwerks"
"20067",5298,"emperor norton"
"20068",2667,"mercury"
"20069",8224,"matador"
"20070",8224,"warp"
"20071",559,"march"
"20072",6332,"interscope"
"20073",6332,"warp"
"20074",6332,"nothing"
"20075",951,"thrill jockey"
"20076",7873,"tvt"
"20077",4416,"atlantic"
"20078",4416,"yellow"
"20079",8080,"mute"
"20080",8080,"city slang"
"20081",8372,"drag city"
"20082",8396,"atavistic"
"20083",6634,"touch and go"
"20084",6634,"quarterstick"
"20085",7920,"thrill jockey"
"20086",1509,"atavistic"
"20087",3809,"sub pop"
