"","reviewid","genre"
"1170",21574,"rock"
"1171",21622,"folk/country"
"1172",21512,"electronic"
"1173",21610,"metal"
"1174",21558,"rock"
"1175",21585,"electronic"
"1176",21583,"rock"
"1177",21582,"rap"
"1178",21661,"electronic"
"1179",21663,"rock"
"1180",21573,"electronic"
"1181",21600,"rock"
"1182",21600,"rap"
"1183",21408,"rock"
"1184",21621,"global"
"1185",21621,"electronic"
"1186",21510,"rock"
"1187",21604,"rap"
"1188",21567,"rock"
"1189",21611,"electronic"
"1190",21639,"rock"
"1191",21504,"rap"
"1192",21609,"rock"
"1193",21453,"rock"
"1194",21572,"electronic"
"1195",21570,"experimental"
"1196",21412,"rock"
"1197",21544,"rap"
"1198",21619,"rock"
"1199",21435,"electronic"
"1200",21657,"rap"
"1201",21548,"pop/r&b"
"1202",21607,"rock"
"1203",21560,"rock"
"1204",21608,"rap"
"1205",21620,"electronic"
"1206",21439,"pop/r&b"
"1207",21602,"rap"
"1208",21638,"rock"
"1209",21452,"rock"
"1210",21559,"electronic"
"1211",21601,"rock"
"1212",21470,"rock"
"1213",21466,"pop/r&b"
"1214",21545,"rock"
"1215",21571,"electronic"
"1216",21339,"rock"
"1217",21339,"folk/country"
"1218",21339,"metal"
"1219",21557,"pop/r&b"
"1220",21523,"rock"
"1221",21414,"experimental"
"1222",21467,"experimental"
"1223",21599,"rock"
"1224",21017,"experimental"
"1225",21568,"pop/r&b"
"1226",21495,"rock"
"1227",21508,"rock"
"1228",21580,"electronic"
"1229",21525,"rock"
"1230",21566,"rap"
"1231",21533,"electronic"
"1232",21564,"rock"
"1233",21333,"rock"
"1234",21333,"experimental"
"1235",21398,"global"
"1236",21398,"electronic"
"1237",21465,"rock"
"1238",21556,"global"
"1239",21581,"rap"
"1240",21542,"rap"
"1241",21543,"folk/country"
"1242",21494,"electronic"
"1243",21419,"experimental"
"1244",21524,"rock"
"1245",21565,"rap"
"1246",21598,"rap"
"1247",21492,"rock"
"1248",21531,"rock"
"1249",21493,"electronic"
"1250",21578,"rap"
"1251",21522,"rock"
"1252",21532,"rap"
"1253",21468,"pop/r&b"
"1254",21577,"folk/country"
"1255",21410,"rock"
"1256",21507,"rock"
"1257",21554,"rap"
"1258",21529,"metal"
"1259",21413,"rock"
"1260",21579,"rap"
"1261",21511,"rock"
"1262",21530,"electronic"
"1263",21463,"jazz"
"1264",21521,"pop/r&b"
"1265",21514,"rock"
"1266",21520,"rap"
"1267",21485,"rock"
"1268",21515,"global"
"1269",21515,"folk/country"
"1270",21516,"electronic"
"1271",21553,"electronic"
"1272",21409,"electronic"
"1273",21482,"rock"
"1274",21451,"rock"
"1275",21539,"electronic"
"1276",21287,"rap"
"1277",21513,"rock"
"1278",21513,"electronic"
"1279",21552,"electronic"
"1280",21464,"electronic"
"1281",21484,"rock"
"1282",21499,"rock"
"1283",21502,"pop/r&b"
"1284",21541,"rap"
"1285",21469,"pop/r&b"
"1286",21528,"rap"
"1287",21462,"rock"
"1288",21506,"pop/r&b"
"1289",21483,"rock"
"1290",21498,"metal"
"1291",21519,"electronic"
"1292",21540,"pop/r&b"
"1293",21472,"rock"
"1294",21517,"rap"
"1295",21459,"pop/r&b"
"1296",21437,"electronic"
"1297",21480,"rap"
"1298",21471,"rock"
"1299",21450,"electronic"
"1300",21382,"rock"
"1301",21456,"metal"
"1302",21456,"experimental"
"1303",21481,"pop/r&b"
"1304",21461,"folk/country"
"1305",21479,"rock"
"1306",21433,"rock"
"1307",21489,"rock"
"1308",21384,"rock"
"1309",21449,"rock"
"1310",21335,"experimental"
"1311",21383,"rock"
"1312",21396,"rock"
"1313",21460,"pop/r&b"
"1314",21310,"rock"
"1315",21407,"experimental"
"1316",21381,"rock"
"1317",21444,"rock"
"1318",21497,"rock"
"1319",21441,"rock"
"1320",21473,"folk/country"
"1321",21445,"rock"
"1322",21438,"rock"
"1323",21487,"rock"
"1324",21476,"rock"
"1325",21478,"rock"
"1326",21477,"rock"
"1327",21488,"rock"
"1328",21496,"rap"
"1329",21442,"pop/r&b"
"1330",21448,"rap"
"1331",21457,"rap"
"1332",21440,"rap"
"1333",21475,"pop/r&b"
"1334",21380,"rock"
"1335",21417,"rock"
"1336",21400,"rock"
"1337",21458,"rock"
"1338",21434,"rock"
"1339",21406,"rock"
"1340",21406,"experimental"
"1341",21490,"rap"
"1342",21436,"rock"
"1343",21455,"folk/country"
"1344",21428,"rock"
"1345",21345,"jazz"
"1346",21454,"rock"
"1347",21420,"experimental"
"1348",21431,"electronic"
"1349",21402,"pop/r&b"
"1350",21403,"rap"
"1351",21422,"metal"
"1352",21430,"pop/r&b"
"1353",21432,"metal"
"1354",21397,"rap"
"1355",21423,"rock"
"1356",21426,"rap"
"1357",21347,"metal"
"1358",21429,"rock"
"1359",21394,"rock"
"1360",21388,"rock"
"1361",21421,"electronic"
"1362",21395,"metal"
"1363",21446,"rap"
"1364",21392,"rap"
"1365",21391,"electronic"
"1366",21418,"rock"
"1367",21425,"rock"
"1368",21393,"rock"
"1369",21387,"pop/r&b"
"1370",21399,"rock"
"1371",21405,"electronic"
"1372",21447,"rock"
"1373",21389,"folk/country"
"1374",21353,"rock"
"1375",21353,"pop/r&b"
"1376",21378,"rap"
"1377",21386,"rap"
"1378",21330,"rock"
"1379",21404,"electronic"
"1380",21332,"rock"
"1381",21355,"rap"
"1382",21370,"pop/r&b"
"1383",21424,"rap"
"1384",21385,"global"
"1385",21351,"rock"
"1386",21351,"rap"
"1387",21377,"electronic"
"1388",21416,"rock"
"1389",21368,"rap"
"1390",21350,"jazz"
"1391",21369,"experimental"
"1392",21343,"rock"
"1393",21341,"rap"
"1394",21341,"pop/r&b"
"1395",21348,"electronic"
"1396",21338,"rock"
"1397",21337,"rap"
"1398",21328,"rock"
"1399",21349,"rap"
"1400",21331,"rock"
"1401",21352,"rock"
"1402",21326,"rock"
"1403",21326,"electronic"
"1404",21329,"rap"
"1405",20947,"rock"
"1406",20947,"electronic"
"1407",21342,"rock"
"1408",21296,"rock"
"1409",21179,"metal"
"1410",21344,"rap"
"1411",21312,"rap"
"1412",21308,"rap"
"1413",21325,"rap"
"1414",21340,"pop/r&b"
"1415",21336,"rock"
"1416",21324,"rock"
"1417",21256,"experimental"
"1418",21327,"electronic"
"1419",21305,"rock"
"1420",21317,"rock"
"1421",21309,"rock"
"1422",21297,"folk/country"
"1423",21313,"electronic"
"1424",21306,"rock"
"1425",21289,"rock"
"1426",21307,"rock"
"1427",21283,"experimental"
"1428",21280,"rock"
"1429",21321,"rock"
"1430",21292,"rap"
"1431",21265,"electronic"
"1432",21318,"electronic"
"1433",21322,"experimental"
"1434",21286,"metal"
"1435",21286,"experimental"
"1436",21235,"rock"
"1437",21228,"pop/r&b"
"1438",21263,"metal"
"1439",20996,"rock"
"1440",21212,"electronic"
"1441",21302,"electronic"
"1442",21259,"rock"
"1443",21281,"rap"
"1444",21293,"rap"
"1445",21319,"pop/r&b"
"1446",21209,"rap"
"1447",21294,"electronic"
"1448",21269,"pop/r&b"
"1449",21304,"pop/r&b"
"1450",21295,"rock"
"1451",21315,"rock"
"1452",21245,"rock"
"1453",21320,"rap"
"1454",21288,"electronic"
"1455",21158,"jazz"
"1456",21301,"rock"
"1457",21270,"experimental"
"1458",21250,"folk/country"
"1459",21208,"metal"
"1460",21279,"rock"
"1461",21169,"electronic"
"1462",21299,"electronic"
"1463",21201,"metal"
"1464",21134,"metal"
"1465",21246,"pop/r&b"
"1466",21275,"rock"
"1467",21240,"electronic"
"1468",21258,"electronic"
"1469",21242,"metal"
"1470",21164,"rap"
"1471",21274,"rap"
"1472",21300,"rock"
"1473",21237,"pop/r&b"
"1474",21233,"experimental"
"1475",21213,"global"
"1476",21189,"experimental"
"1477",21277,"electronic"
"1478",21159,"electronic"
"1479",21239,"rap"
"1480",21231,"experimental"
"1481",21221,"electronic"
"1482",21216,"rap"
"1483",21285,"pop/r&b"
"1484",21241,"experimental"
"1485",21248,"pop/r&b"
"1486",21163,"pop/r&b"
"1487",21135,"experimental"
"1488",21255,"rap"
"1489",21141,"rock"
"1490",20916,"rap"
"1491",21261,"rock"
"1492",21225,"electronic"
"1493",21247,"pop/r&b"
"1494",20588,"rock"
"1495",21218,"rap"
"1496",21271,"pop/r&b"
"1497",21217,"experimental"
"1498",21266,"rock"
"1499",21273,"pop/r&b"
"1500",21157,"rock"
"1501",21109,"rap"
"1502",21215,"rap"
"1503",21205,"experimental"
"1504",21276,"rock"
"1505",21253,"electronic"
"1506",21254,"rock"
"1507",21272,"rap"
"1508",21203,"rock"
"1509",21252,"pop/r&b"
"1510",21264,"pop/r&b"
"1511",21267,"rock"
"1512",21267,"pop/r&b"
"1513",21207,"metal"
"1514",21188,"rock"
"1515",21249,"metal"
"1516",21108,"experimental"
"1517",21232,"pop/r&b"
"1518",21232,"electronic"
"1519",21142,"rock"
"1520",21229,"electronic"
"1521",21133,"experimental"
"1522",21214,"pop/r&b"
"1523",21262,"rap"
"1524",21092,"rock"
"1525",21132,"rap"
"1526",21191,"rock"
"1527",21178,"rock"
"1528",21053,"rock"
"1529",21180,"electronic"
"1530",21243,"pop/r&b"
"1531",21260,"rock"
"1532",21220,"rock"
"1533",21124,"rock"
"1534",21177,"experimental"
"1535",21193,"rock"
"1536",21131,"experimental"
"1537",21110,"electronic"
"1538",21139,"pop/r&b"
"1539",21251,"rap"
"1540",21056,"experimental"
"1541",21204,"rock"
"1542",21161,"rock"
"1543",21100,"rock"
"1544",21162,"electronic"
"1545",21154,"rap"
"1546",21176,"rock"
"1547",21226,"rap"
"1548",21121,"rock"
"1549",21175,"rock"
"1550",21130,"experimental"
"1551",21128,"folk/country"
"1552",21156,"rap"
"1553",21120,"electronic"
"1554",21187,"electronic"
"1555",21223,"electronic"
"1556",21151,"metal"
"1557",21155,"rap"
"1558",21147,"pop/r&b"
"1559",21119,"rock"
"1560",21119,"electronic"
"1561",21081,"electronic"
"1562",21206,"rock"
"1563",21096,"rock"
"1564",21055,"rock"
"1565",21143,"metal"
"1566",21196,"electronic"
"1567",21183,"experimental"
"1568",21091,"rock"
"1569",21224,"rap"
"1570",21222,"electronic"
"1571",21106,"jazz"
"1572",21106,"metal"
"1573",21211,"electronic"
"1574",21182,"rock"
"1575",21173,"pop/r&b"
"1576",21098,"pop/r&b"
"1577",21153,"rap"
"1578",21174,"experimental"
"1579",21125,"rock"
"1580",20980,"rock"
"1581",20859,"rock"
"1582",21126,"experimental"
"1583",21200,"metal"
"1584",21097,"folk/country"
"1585",21117,"electronic"
"1586",21089,"pop/r&b"
"1587",21195,"electronic"
"1588",21152,"rock"
"1589",21197,"rock"
"1590",21181,"electronic"
"1591",21172,"rap"
"1592",21116,"rock"
"1593",21171,"rock"
"1594",20903,"rap"
"1595",21198,"rock"
"1596",21013,"pop/r&b"
"1597",21148,"electronic"
"1598",21149,"rock"
"1599",21041,"electronic"
"1600",21202,"rap"
"1601",21199,"rap"
"1602",21150,"electronic"
"1603",21054,"metal"
"1604",21194,"rock"
"1605",21088,"electronic"
"1606",21018,"electronic"
"1607",21032,"rock"
"1608",21052,"metal"
"1609",21039,"rock"
"1610",21083,"rock"
"1611",21186,"metal"
"1612",20979,"rock"
"1613",21113,"rap"
"1614",21086,"rock"
"1615",21085,"electronic"
"1616",21114,"experimental"
"1617",21051,"electronic"
"1618",21185,"rock"
"1619",21137,"rock"
"1620",21038,"rap"
"1621",21138,"rock"
"1622",21095,"electronic"
"1623",21080,"rap"
"1624",20432,"pop/r&b"
"1625",20966,"rock"
"1626",21105,"jazz"
"1627",20965,"rock"
"1628",21020,"electronic"
"1629",21060,"pop/r&b"
"1630",21115,"rock"
"1631",21028,"rock"
"1632",21082,"electronic"
"1633",21078,"electronic"
"1634",21042,"rock"
"1635",21044,"electronic"
"1636",21029,"rock"
"1637",21079,"rock"
"1638",21050,"electronic"
"1639",21145,"rap"
"1640",21140,"rock"
"1641",21122,"rock"
"1642",21019,"rock"
"1643",21048,"pop/r&b"
"1644",21022,"metal"
"1645",21166,"rap"
"1646",21066,"rock"
"1647",21094,"rap"
"1648",20975,"rock"
"1649",21043,"rap"
"1650",21107,"rap"
"1651",21077,"experimental"
"1652",20914,"rock"
"1653",21065,"rock"
"1654",21035,"rock"
"1655",20950,"electronic"
"1656",20995,"rock"
"1657",21068,"electronic"
"1658",20854,"experimental"
"1659",21104,"pop/r&b"
"1660",20893,"rap"
"1661",21037,"rock"
"1662",21129,"electronic"
"1663",21049,"pop/r&b"
"1664",21034,"electronic"
"1665",21101,"rock"
"1666",21030,"rock"
"1667",20998,"rap"
"1668",21076,"rap"
"1669",21099,"rap"
"1670",21075,"rap"
"1671",21009,"rock"
"1672",21059,"electronic"
"1673",21069,"pop/r&b"
"1674",21069,"electronic"
"1675",21102,"rap"
"1676",20978,"pop/r&b"
"1677",21014,"experimental"
"1678",20892,"rock"
"1679",21073,"rock"
"1680",20840,"rock"
"1681",21036,"rock"
"1682",20949,"rock"
"1683",21072,"pop/r&b"
"1684",21031,"electronic"
"1685",21033,"pop/r&b"
"1686",21064,"rock"
"1687",20987,"experimental"
"1688",21084,"electronic"
"1689",20954,"rap"
"1690",20825,"electronic"
"1691",20960,"rock"
"1692",21074,"pop/r&b"
"1693",21046,"folk/country"
"1694",20994,"rock"
"1695",21047,"rock"
"1696",20890,"rap"
"1697",21015,"electronic"
"1698",21024,"rock"
"1699",21027,"jazz"
"1700",21016,"rap"
"1701",21067,"electronic"
"1702",21002,"experimental"
"1703",21008,"rock"
"1704",21007,"experimental"
"1705",20913,"rock"
"1706",21058,"rock"
"1707",21006,"rock"
"1708",20880,"electronic"
"1709",21011,"rock"
"1710",20982,"rock"
"1711",20878,"electronic"
"1712",20912,"rock"
"1713",20977,"pop/r&b"
"1714",20930,"folk/country"
"1715",21025,"rap"
"1716",20989,"pop/r&b"
"1717",20964,"rock"
"1718",20829,"rock"
"1719",21063,"rock"
"1720",21026,"rock"
"1721",21026,"pop/r&b"
"1722",21001,"metal"
"1723",21012,"pop/r&b"
"1724",20837,"rock"
"1725",21005,"electronic"
"1726",21003,"rock"
"1727",20962,"rock"
"1728",21004,"rock"
"1729",20957,"rock"
"1730",20974,"rock"
"1731",20976,"pop/r&b"
"1732",20946,"rock"
"1733",20993,"rock"
"1734",20953,"electronic"
"1735",20924,"rap"
"1736",20881,"rock"
"1737",20891,"rock"
"1738",20986,"rock"
"1739",20992,"rock"
"1740",20931,"experimental"
"1741",21023,"pop/r&b"
"1742",20991,"electronic"
"1743",20973,"rock"
"1744",20932,"rap"
"1745",20944,"rock"
"1746",20706,"rock"
"1747",21000,"rap"
"1748",20961,"rock"
"1749",20877,"rock"
"1750",20874,"electronic"
"1751",20999,"pop/r&b"
"1752",20971,"rock"
"1753",20968,"electronic"
"1754",20834,"metal"
"1755",20951,"pop/r&b"
"1756",20943,"pop/r&b"
"1757",20981,"rock"
"1758",20972,"rock"
"1759",20938,"rock"
"1760",20875,"electronic"
"1761",20970,"rock"
"1762",20876,"rock"
"1763",20967,"pop/r&b"
"1764",20959,"experimental"
"1765",20833,"metal"
"1766",20922,"rap"
"1767",20899,"rock"
"1768",20759,"rock"
"1769",20790,"metal"
"1770",20969,"rock"
"1771",20939,"rock"
"1772",20940,"rock"
"1773",20920,"folk/country"
"1774",20945,"electronic"
"1775",20803,"experimental"
"1776",20985,"pop/r&b"
"1777",20985,"electronic"
"1778",20926,"rap"
"1779",20897,"rock"
"1780",20865,"folk/country"
"1781",20988,"rock"
"1782",20691,"rock"
"1783",20746,"rock"
"1784",20844,"rap"
"1785",20889,"rock"
"1786",20909,"experimental"
"1787",20898,"pop/r&b"
"1788",20941,"rap"
"1789",20869,"rock"
"1790",20937,"rock"
"1791",20873,"electronic"
"1792",20872,"electronic"
"1793",20870,"electronic"
"1794",20915,"rap"
"1795",20917,"rock"
"1796",20887,"rap"
"1797",20925,"rap"
"1798",20905,"rap"
"1799",20905,"pop/r&b"
"1800",20933,"rock"
"1801",20923,"rock"
"1802",20705,"folk/country"
"1803",20747,"rock"
"1804",20871,"experimental"
"1805",20927,"rock"
"1806",20918,"rock"
"1807",20686,"electronic"
"1808",20935,"rap"
"1809",20896,"rap"
"1810",20908,"folk/country"
"1811",20894,"rock"
"1812",20936,"electronic"
"1813",20955,"rap"
"1814",20767,"pop/r&b"
"1815",20895,"electronic"
"1816",20907,"metal"
"1817",20883,"rock"
"1818",20866,"rock"
"1819",20839,"experimental"
"1820",20906,"rock"
"1821",20852,"electronic"
"1822",20919,"rap"
"1823",20902,"pop/r&b"
"1824",20904,"metal"
"1825",20867,"rock"
"1826",20886,"rock"
"1827",20868,"electronic"
"1828",20901,"rap"
"1829",20819,"rock"
"1830",20884,"rap"
"1831",20740,"rock"
"1832",20853,"rock"
"1833",20862,"rock"
"1834",20781,"rock"
"1835",20863,"rock"
"1836",20882,"rap"
"1837",20788,"metal"
"1838",20861,"rock"
"1839",20830,"global"
"1840",20864,"rock"
"1841",20842,"rock"
"1842",20793,"experimental"
"1843",20843,"rap"
"1844",20701,"rock"
"1845",20777,"rock"
"1846",20804,"rock"
"1847",20716,"folk/country"
"1848",20835,"rock"
"1849",20807,"rap"
"1850",20848,"pop/r&b"
"1851",20849,"electronic"
"1852",20860,"electronic"
"1853",20847,"rock"
"1854",20900,"experimental"
"1855",20802,"experimental"
"1856",20814,"experimental"
"1857",20836,"rock"
"1858",20668,"rock"
"1859",20797,"electronic"
"1860",20855,"pop/r&b"
"1861",20850,"rock"
"1862",20820,"rock"
"1863",20702,"rock"
"1864",20846,"rap"
"1865",20714,"metal"
"1866",20827,"rap"
"1867",20832,"electronic"
"1868",20816,"jazz"
"1869",20824,"electronic"
"1870",20765,"pop/r&b"
"1871",20738,"electronic"
"1872",20821,"folk/country"
"1873",20838,"rock"
"1874",20817,"rap"
"1875",20757,"electronic"
"1876",20811,"experimental"
"1877",20822,"rock"
"1878",20810,"rap"
"1879",20724,"metal"
"1880",20805,"rock"
"1881",20801,"rock"
"1882",20806,"rock"
"1883",20812,"rock"
"1884",20766,"rock"
"1885",20813,"rock"
"1886",20794,"rock"
"1887",20792,"rock"
"1888",20799,"rock"
"1889",20818,"rock"
"1890",20800,"experimental"
"1891",20798,"rock"
"1892",20809,"pop/r&b"
"1893",20749,"electronic"
"1894",20831,"electronic"
"1895",20776,"electronic"
"1896",20756,"electronic"
"1897",20745,"rap"
"1898",20721,"electronic"
"1899",20667,"rock"
"1900",20697,"folk/country"
"1901",20826,"experimental"
"1902",20775,"rock"
"1903",20648,"rock"
"1904",20774,"rap"
"1905",20718,"rock"
"1906",20795,"rap"
"1907",20808,"electronic"
"1908",20578,"rock"
"1909",20786,"rock"
"1910",20787,"jazz"
"1911",20772,"rap"
"1912",20736,"rock"
"1913",20743,"electronic"
"1914",20770,"rock"
"1915",20653,"rock"
"1916",20712,"rock"
"1917",20754,"jazz"
"1918",20753,"rock"
"1919",20796,"rap"
"1920",20783,"pop/r&b"
"1921",20761,"rock"
"1922",20735,"rock"
"1923",20791,"electronic"
"1924",20779,"electronic"
"1925",20762,"rap"
"1926",20751,"rap"
"1927",20707,"rock"
"1928",20722,"rap"
"1929",20782,"electronic"
"1930",20731,"rock"
"1931",20773,"rock"
"1932",20755,"electronic"
"1933",20729,"electronic"
"1934",20778,"rap"
"1935",20752,"electronic"
"1936",20742,"rock"
"1937",20710,"rock"
"1938",20728,"pop/r&b"
"1939",20769,"electronic"
"1940",20734,"pop/r&b"
"1941",20780,"rap"
"1942",20692,"rock"
"1943",20643,"rock"
"1944",20709,"electronic"
"1945",20680,"rock"
"1946",20768,"rap"
"1947",20750,"rap"
"1948",20719,"rap"
"1949",20647,"rock"
"1950",20733,"rap"
"1951",20723,"experimental"
"1952",20608,"metal"
"1953",20760,"electronic"
"1954",20690,"rap"
"1955",20741,"electronic"
"1956",20443,"rock"
"1957",20443,"pop/r&b"
"1958",20443,"electronic"
"1959",20689,"rock"
"1960",20726,"rock"
"1961",20484,"rock"
"1962",20574,"rap"
"1963",20660,"rock"
"1964",20652,"jazz"
"1965",20652,"experimental"
"1966",20725,"pop/r&b"
"1967",20679,"folk/country"
"1968",20682,"folk/country"
"1969",20688,"rock"
"1970",20715,"rock"
"1971",20511,"rock"
"1972",20687,"rap"
"1973",20717,"pop/r&b"
"1974",20711,"rock"
"1975",20662,"global"
"1976",20720,"rock"
"1977",20748,"experimental"
"1978",20646,"electronic"
"1979",20678,"pop/r&b"
"1980",20685,"electronic"
"1981",20483,"rock"
"1982",20671,"experimental"
"1983",20666,"rock"
"1984",20695,"electronic"
"1985",20632,"folk/country"
"1986",20703,"pop/r&b"
"1987",20694,"electronic"
"1988",20699,"metal"
"1989",20573,"jazz"
"1990",20698,"experimental"
"1991",20607,"metal"
"1992",20696,"rock"
"1993",20623,"rock"
"1994",20676,"electronic"
"1995",20730,"pop/r&b"
"1996",20677,"electronic"
"1997",20651,"metal"
"1998",20673,"rock"
"1999",20601,"metal"
"2000",20700,"pop/r&b"
"2001",20675,"electronic"
"2002",20552,"metal"
"2003",20645,"rock"
"2004",20644,"pop/r&b"
"2005",20642,"electronic"
"2006",20665,"rock"
"2007",20650,"electronic"
"2008",20670,"rap"
"2009",20625,"electronic"
"2010",20641,"pop/r&b"
"2011",20576,"rock"
"2012",20683,"rock"
"2013",20674,"electronic"
"2014",20577,"rock"
"2015",20672,"experimental"
"2016",20693,"folk/country"
"2017",20606,"rock"
"2018",20599,"rock"
"2019",20669,"pop/r&b"
"2020",20291,"rock"
"2021",20638,"experimental"
"2022",20520,"rock"
"2023",20631,"rock"
"2024",20655,"rock"
"2025",20654,"rock"
"2026",20568,"experimental"
"2027",20639,"rock"
"2028",20640,"electronic"
"2029",20600,"electronic"
"2030",20637,"pop/r&b"
"2031",20664,"rap"
"2032",20664,"pop/r&b"
"2033",20465,"rock"
"2034",20598,"metal"
"2035",20657,"rock"
"2036",20636,"electronic"
"2037",20663,"rock"
"2038",20658,"rock"
"2039",20619,"metal"
"2040",20635,"pop/r&b"
"2041",20565,"folk/country"
"2042",20519,"global"
"2043",20519,"pop/r&b"
"2044",20659,"rap"
"2045",20407,"rock"
"2046",20634,"electronic"
"2047",20656,"pop/r&b"
"2048",20605,"pop/r&b"
"2049",20597,"folk/country"
"2050",20538,"global"
"2051",20538,"electronic"
"2052",20564,"rap"
"2053",20549,"electronic"
"2054",20458,"electronic"
"2055",20412,"rock"
"2056",20551,"rock"
"2057",20563,"experimental"
"2058",20547,"metal"
"2059",20661,"rap"
"2060",20545,"rock"
"2061",20613,"rock"
"2062",20550,"electronic"
"2063",20630,"electronic"
"2064",20624,"rock"
"2065",20633,"rap"
"2066",20572,"rock"
"2067",20614,"electronic"
